exp,id,run,pop,herb,rate,rep,surv,biomass
GH,71,1,A82,"2,4D+P450",266,3,1,1.123
GH,72,1,A82,"2,4D+P450",266,4,1,0.584
GH,73,1,A82,"2,4D+P450",533,1,0,0
GH,74,1,A82,"2,4D+P450",533,2,0,0
GH,75,1,A82,"2,4D+P450",533,3,1,0.432
GH,76,1,A82,"2,4D+P450",533,4,1,0.772
GH,77,1,A82,"2,4D+P450",1065,1,0,0
GH,78,1,A82,"2,4D+P450",1065,2,0,0
GH,79,1,A82,"2,4D+P450",1065,3,0,0
GH,80,1,A82,"2,4D+P450",1065,4,1,0.376
GH,81,1,A82,"2,4D+P450",2130,1,0,0
GH,82,1,A82,"2,4D+P450",2130,2,0,0
GH,83,1,A82,"2,4D+P450",2130,3,0,0
GH,84,1,A82,"2,4D+P450",2130,4,0,0
GH,85,1,A82,"2,4D+P450",4260,1,0,0
GH,86,1,A82,"2,4D+P450",4260,2,0,0
GH,87,1,A82,"2,4D+P450",4260,3,0,0
GH,88,1,A82,"2,4D+P450",4260,4,1,0.116
GH,89,1,A82,"2,4D+P450",8520,1,0,0
GH,90,1,A82,"2,4D+P450",8520,2,0,0
GH,91,1,A82,"2,4D+P450",8520,3,0,0
GH,92,1,A82,"2,4D+P450",8520,4,0,0
GH,93,1,A82,"2,4D+P450",17040,1,0,0
GH,94,1,A82,"2,4D+P450",17040,2,0,0
GH,95,1,A82,"2,4D+P450",17040,3,0,0
GH,96,1,A82,"2,4D+P450",17040,4,0,0
GH,97,1,A82,"2,4D+GST",0,1,1,1.918
GH,98,1,A82,"2,4D+GST",0,2,1,4.083
GH,99,1,A82,"2,4D+GST",0,3,1,3.472
GH,100,1,A82,"2,4D+GST",0,4,1,3.786
GH,101,1,A82,"2,4D+GST",16,1,1,1.934
GH,102,1,A82,"2,4D+GST",16,2,1,2.395
GH,103,1,A82,"2,4D+GST",16,3,1,1.872
GH,104,1,A82,"2,4D+GST",16,4,1,2.473
GH,105,1,A82,"2,4D+GST",33,1,1,1.886
GH,106,1,A82,"2,4D+GST",33,2,1,1.366
GH,107,1,A82,"2,4D+GST",33,3,1,2.535
GH,108,1,A82,"2,4D+GST",33,4,1,2.173
GH,109,1,A82,"2,4D+GST",66,1,1,1.839
GH,110,1,A82,"2,4D+GST",66,2,0,0
GH,111,1,A82,"2,4D+GST",66,3,1,1.966
GH,112,1,A82,"2,4D+GST",66,4,1,1.803
GH,113,1,A82,"2,4D+GST",133,1,1,1.679
GH,114,1,A82,"2,4D+GST",133,2,1,2.105
GH,115,1,A82,"2,4D+GST",133,3,1,2.185
GH,116,1,A82,"2,4D+GST",133,4,1,1.855
GH,117,1,A82,"2,4D+GST",266,1,1,1.701
GH,118,1,A82,"2,4D+GST",266,2,1,0.984
GH,119,1,A82,"2,4D+GST",266,3,0,0
GH,120,1,A82,"2,4D+GST",266,4,1,0.682
GH,121,1,A82,"2,4D+GST",533,1,0,0
GH,122,1,A82,"2,4D+GST",533,2,0,0
GH,123,1,A82,"2,4D+GST",533,3,0,0
GH,124,1,A82,"2,4D+GST",533,4,1,0.714
GH,125,1,A82,"2,4D+GST",1065,1,0,0
GH,126,1,A82,"2,4D+GST",1065,2,0,0
GH,127,1,A82,"2,4D+GST",1065,3,0,0
GH,128,1,A82,"2,4D+GST",1065,4,0,0
GH,129,1,A82,"2,4D+GST",2130,1,0,0
GH,130,1,A82,"2,4D+GST",2130,2,0,0
GH,131,1,A82,"2,4D+GST",2130,3,0,0
GH,132,1,A82,"2,4D+GST",2130,4,0,0
GH,133,1,A82,"2,4D+GST",4260,1,0,0
GH,134,1,A82,"2,4D+GST",4260,2,0,0
GH,135,1,A82,"2,4D+GST",4260,3,0,0
GH,136,1,A82,"2,4D+GST",4260,4,0,0
GH,137,1,A82,"2,4D+GST",8520,1,0,0
GH,138,1,A82,"2,4D+GST",8520,2,0,0
GH,139,1,A82,"2,4D+GST",8520,3,0,0
GH,140,1,A82,"2,4D+GST",8520,4,0,0
GH,141,1,A82,"2,4D+GST",17040,1,0,0
GH,142,1,A82,"2,4D+GST",17040,2,0,0
GH,143,1,A82,"2,4D+GST",17040,3,0,0
GH,144,1,A82,"2,4D+GST",17040,4,0,0
GH,1,2,A82,"2,4D",0,1,1,1.954
GH,2,2,A82,"2,4D",0,2,1,1.994
GH,3,2,A82,"2,4D",0,3,1,2.629
GH,4,2,A82,"2,4D",0,4,1,3.183
GH,5,2,A82,"2,4D",16,1,1,2.669
GH,6,2,A82,"2,4D",16,2,1,1.373
GH,7,2,A82,"2,4D",16,3,1,1.78
GH,8,2,A82,"2,4D",16,4,1,2.296
GH,9,2,A82,"2,4D",33,1,1,1.672
GH,10,2,A82,"2,4D",33,2,1,2.153
GH,11,2,A82,"2,4D",33,3,1,1.552
GH,12,2,A82,"2,4D",33,4,1,2.356
GH,13,2,A82,"2,4D",66,1,1,2.156
GH,14,2,A82,"2,4D",66,2,1,2.026
GH,15,2,A82,"2,4D",66,3,1,1.295
GH,16,2,A82,"2,4D",66,4,1,1.406
GH,17,2,A82,"2,4D",133,1,0,0
GH,18,2,A82,"2,4D",133,2,1,1.1
GH,19,2,A82,"2,4D",133,3,1,1.86
GH,20,2,A82,"2,4D",133,4,1,1.972
GH,21,2,A82,"2,4D",266,1,0,0
GH,22,2,A82,"2,4D",266,2,1,1.065
GH,23,2,A82,"2,4D",266,3,0,0
GH,24,2,A82,"2,4D",266,4,0,0
GH,25,2,A82,"2,4D",533,1,0,0
GH,26,2,A82,"2,4D",533,2,0,0
GH,27,2,A82,"2,4D",533,3,0,0
GH,28,2,A82,"2,4D",533,4,1,0.247
GH,29,2,A82,"2,4D",1065,1,0,0
GH,30,2,A82,"2,4D",1065,2,0,0
GH,31,2,A82,"2,4D",1065,3,0,0
GH,32,2,A82,"2,4D",1065,4,0,0
GH,33,2,A82,"2,4D",2130,1,0,0
GH,34,2,A82,"2,4D",2130,2,0,0
GH,35,2,A82,"2,4D",2130,3,0,0
GH,36,2,A82,"2,4D",2130,4,0,0
GH,37,2,A82,"2,4D",4260,1,0,0
GH,38,2,A82,"2,4D",4260,2,0,0
GH,39,2,A82,"2,4D",4260,3,0,0
GH,40,2,A82,"2,4D",4260,4,0,0
GH,41,2,A82,"2,4D",8520,1,0,0
GH,42,2,A82,"2,4D",8520,2,0,0
GH,43,2,A82,"2,4D",8520,3,0,0
GH,44,2,A82,"2,4D",8520,4,0,0
GH,45,2,A82,"2,4D",17040,1,0,0
GH,46,2,A82,"2,4D",17040,2,0,0
GH,47,2,A82,"2,4D",17040,3,0,0
GH,48,2,A82,"2,4D",17040,4,0,0
GH,49,2,A82,"2,4D+P450",0,1,1,1.779
GH,50,2,A82,"2,4D+P450",0,2,1,2.492
GH,51,2,A82,"2,4D+P450",0,3,1,2.678
GH,52,2,A82,"2,4D+P450",0,4,1,2.286
GH,53,2,A82,"2,4D+P450",16,1,1,1.618
GH,54,2,A82,"2,4D+P450",16,2,1,2.42
GH,55,2,A82,"2,4D+P450",16,3,1,1.468
GH,56,2,A82,"2,4D+P450",16,4,1,2.19
GH,57,2,A82,"2,4D+P450",33,1,1,1.652
GH,58,2,A82,"2,4D+P450",33,2,1,1.767
GH,59,2,A82,"2,4D+P450",33,3,1,2.013
GH,60,2,A82,"2,4D+P450",33,4,1,1.662
GH,61,2,A82,"2,4D+P450",66,1,1,2.025
GH,62,2,A82,"2,4D+P450",66,2,1,1.498
GH,63,2,A82,"2,4D+P450",66,3,1,1.162
GH,64,2,A82,"2,4D+P450",66,4,1,2.067
GH,65,2,A82,"2,4D+P450",133,1,1,1.018
GH,66,2,A82,"2,4D+P450",133,2,1,0.82
GH,67,2,A82,"2,4D+P450",133,3,1,1.238
GH,68,2,A82,"2,4D+P450",133,4,0,0
GH,69,2,A82,"2,4D+P450",266,1,0,0
GH,70,2,A82,"2,4D+P450",266,2,1,0.412
GH,71,2,A82,"2,4D+P450",266,3,1,1.547
GH,72,2,A82,"2,4D+P450",266,4,1,1.316
GH,73,2,A82,"2,4D+P450",533,1,0,0
GH,74,2,A82,"2,4D+P450",533,2,0,0
GH,75,2,A82,"2,4D+P450",533,3,0,0
GH,76,2,A82,"2,4D+P450",533,4,0,0
GH,77,2,A82,"2,4D+P450",1065,1,0,0
GH,78,2,A82,"2,4D+P450",1065,2,0,0
GH,79,2,A82,"2,4D+P450",1065,3,0,0
GH,80,2,A82,"2,4D+P450",1065,4,0,0
GH,81,2,A82,"2,4D+P450",2130,1,0,0
GH,82,2,A82,"2,4D+P450",2130,2,0,0
GH,83,2,A82,"2,4D+P450",2130,3,0,0
GH,84,2,A82,"2,4D+P450",2130,4,0,0
GH,85,2,A82,"2,4D+P450",4260,1,0,0
GH,86,2,A82,"2,4D+P450",4260,2,0,0
GH,87,2,A82,"2,4D+P450",4260,3,0,0
GH,88,2,A82,"2,4D+P450",4260,4,0,0
GH,89,2,A82,"2,4D+P450",8520,1,0,0
GH,90,2,A82,"2,4D+P450",8520,2,0,0
GH,91,2,A82,"2,4D+P450",8520,3,0,0
GH,92,2,A82,"2,4D+P450",8520,4,0,0
GH,93,2,A82,"2,4D+P450",17040,1,0,0
GH,94,2,A82,"2,4D+P450",17040,2,0,0
GH,95,2,A82,"2,4D+P450",17040,3,0,0
GH,96,2,A82,"2,4D+P450",17040,4,0,0
GH,97,2,A82,"2,4D+GST",0,1,1,2.216
GH,98,2,A82,"2,4D+GST",0,2,1,1.554
GH,99,2,A82,"2,4D+GST",0,3,1,1.846
GH,100,2,A82,"2,4D+GST",0,4,1,2.431
GH,101,2,A82,"2,4D+GST",16,1,1,1.525
GH,102,2,A82,"2,4D+GST",16,2,1,1.774
GH,103,2,A82,"2,4D+GST",16,3,1,1.371
GH,104,2,A82,"2,4D+GST",16,4,1,1.488
GH,105,2,A82,"2,4D+GST",33,1,1,2.224
GH,106,2,A82,"2,4D+GST",33,2,1,1.874
GH,107,2,A82,"2,4D+GST",33,3,1,1.088
GH,108,2,A82,"2,4D+GST",33,4,1,1.721
GH,109,2,A82,"2,4D+GST",66,1,1,1.226
GH,110,2,A82,"2,4D+GST",66,2,1,1.494
GH,111,2,A82,"2,4D+GST",66,3,1,0.932
GH,112,2,A82,"2,4D+GST",66,4,1,1.306
GH,113,2,A82,"2,4D+GST",133,1,0,0
GH,114,2,A82,"2,4D+GST",133,2,1,1.037
GH,115,2,A82,"2,4D+GST",133,3,1,1.018
GH,116,2,A82,"2,4D+GST",133,4,1,0.686
GH,117,2,A82,"2,4D+GST",266,1,0,0
GH,118,2,A82,"2,4D+GST",266,2,1,1.202
GH,119,2,A82,"2,4D+GST",266,3,1,0.529
GH,120,2,A82,"2,4D+GST",266,4,1,0.962
GH,121,2,A82,"2,4D+GST",533,1,0,0
GH,122,2,A82,"2,4D+GST",533,2,0,0
GH,123,2,A82,"2,4D+GST",533,3,0,0
GH,124,2,A82,"2,4D+GST",533,4,1,0.556
GH,125,2,A82,"2,4D+GST",1065,1,0,0
GH,126,2,A82,"2,4D+GST",1065,2,0,0
GH,127,2,A82,"2,4D+GST",1065,3,0,0
GH,128,2,A82,"2,4D+GST",1065,4,0,0
GH,129,2,A82,"2,4D+GST",2130,1,0,0
GH,130,2,A82,"2,4D+GST",2130,2,0,0
GH,131,2,A82,"2,4D+GST",2130,3,0,0
GH,132,2,A82,"2,4D+GST",2130,4,0,0
GH,133,2,A82,"2,4D+GST",4260,1,0,0
GH,134,2,A82,"2,4D+GST",4260,2,0,0
GH,135,2,A82,"2,4D+GST",4260,3,0,0
GH,136,2,A82,"2,4D+GST",4260,4,0,0
GH,137,2,A82,"2,4D+GST",8520,1,0,0
GH,138,2,A82,"2,4D+GST",8520,2,0,0
GH,139,2,A82,"2,4D+GST",8520,3,0,0
GH,140,2,A82,"2,4D+GST",8520,4,0,0
GH,141,2,A82,"2,4D+GST",17040,1,0,0
GH,142,2,A82,"2,4D+GST",17040,2,0,0
GH,143,2,A82,"2,4D+GST",17040,3,0,0
GH,144,2,A82,"2,4D+GST",17040,4,0,0
